Time,Amb pressure (PSI),Accel Ped. Pos. (%),Boost (PSI),Coolant (*F),Ethanol Content (Active) (%),Fuel Interpolation (FF) (%),Fuel low pressure sensor (PSI),Fuel mode (-),Fuel Scalar Interpolation (FF) (%),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda bank 2 (AFR),MAF (g/s),Oil temp (*F),Rail pressure (PSI),RPM (RPM),Speed (mph),STFT 1 (%),STFT 2 (%),Timing Cyl. 1 (*CRK),Timing Cyl. 2 (*CRK),Timing Cyl. 3 (*CRK),Timing Cyl. 4 (*CRK),Timing Cyl. 5 (*CRK),Timing Cyl. 6 (*CRK),Transmission temp (*F),WGDC Bank 1 (%),WGDC Bank 2 (%),WGDC Base Value (%),MHD version 3.20 IJE0S Unknown
5286.069,14.2,18.3,-4.8,208,92,93.33,72,2,52.55,6,90,14.1,14.8,25.12,230,846.7,2266,68,-2.2,-3.1,33,31.5,33,33,33,33,205,42.8,42.8,25.9,0
5286.149,14.2,17.3,-4.9,208,92,93.33,72.5,2,52.55,6,90,13.94,14.96,25.04,230,839,2263,68,-2.6,-2.9,33,31.5,33,33,33,33,205,43.6,43.6,26.6,0
5286.232,14.2,14,-5.4,208,92,93.33,72,2,52.55,6,90,13.88,15.04,24.69,230,822.6,2262,68,-2.9,-2.9,33,31.9,33,33,33,33,205,46.2,46.2,29,0
5286.304,14.2,10.3,-6.8,208,92,93.33,72.3,2,52.55,6,90,13.88,15.04,22.02,230,825.3,2259,68,-3.3,-3.4,33.4,32.2,33.4,33.4,33.4,33.4,205,55.7,55.7,37.6,0
5286.385,14.2,9.6,-8.6,208,92,93.33,72.7,2,52.55,6,90,13.87,14.67,17.32,230,816.1,2259,68,-5.3,-7.3,21.4,23.2,21.4,23.2,21.4,23.2,205,59.5,59.5,40.1,0
5286.496,14.2,9.3,-9.5,208,92,93.33,72,2,52.55,6,90,13.74,14.38,13.62,230,828.4,2256,68,-7.8,-9.6,30.8,22.1,30.8,22.1,30.8,22.1,205,58.7,58.7,39.4,0
5286.572,14.2,9.3,-9.6,208,92,93.33,71.6,2,52.55,6,90,13.57,14.18,13,230,824.3,2258,68,-9.8,-11.2,21.4,20.2,21.4,20.2,21.4,20.2,205,57.7,57.7,38.5,0
5286.649,14.2,9.3,-9.7,208,92,93.33,72,2,52.55,6,90,13.81,14.67,12.55,230,819.6,2258,68,-7.2,-5.8,19.5,18,19.5,18,19.5,18,205,56.5,56.5,37.5,0
5286.729,14.2,9.3,-10,208,92,93.33,71.6,2,52.55,6,90,14.3,15.6,11.59,230,829.3,2254,68,-3.3,2,16.1,15,16.1,15,16.1,15,205,55.2,55.2,36.2,0
5286.810,14.2,9.3,-10.3,208,92,93.33,72.3,2,52.55,6,90,14.93,16,10.59,230,834.6,2247,68,1.5,4.9,14.2,13.1,14.2,13.1,14.2,13.1,205,54,54,35.2,0
5286.890,14.2,9.3,-10.5,208,92,93.33,72.2,2,52.55,6,90,15.26,15.75,9.73,230,835.7,2225,68,2.7,3.2,12,11.2,12,11.2,12,11.2,205,52.9,52.9,34.2,0
5286.970,14.2,9.3,-10.6,208,92,93.33,72.3,2,52.55,6,90,15.55,15.29,9.33,230,817.2,2269,68,4.5,0.4,15.8,15.8,15.8,15.8,15.8,15.8,205,52.2,52.2,34.4,0
5287.050,14.2,9.3,-10.6,208,92,93.33,72.2,2,52.55,6,90,15.55,14.93,9.06,230,797.9,2240,68,3.8,-2.3,15.8,15.8,15.8,15.8,15.8,15.8,205,53.5,53.5,34.4,0
5287.130,14.2,9.3,-10.6,208,92,93.33,72.2,2,52.55,6,90,15.57,14.7,9.05,230,788.4,2253,68,3.5,-4.2,15.8,15.8,15.8,15.8,15.8,15.8,205,52.2,52.2,34.4,0
5287.210,14.2,9.3,-10.7,208,92,93.33,72.2,2,52.55,6,90,15.57,14.73,8.92,230,790.7,2246,68,3.4,-2.5,15.8,15.8,15.8,15.8,15.8,15.8,205,53.1,53.1,34.4,0
5287.290,14.2,9.3,-10.7,208,92,93.33,71.8,2,52.55,6,90,15.55,14.8,8.86,230,795.4,2244,68,2.9,-1.3,15.8,15.8,15.8,15.8,15.8,15.8,205,52.2,52.2,34.4,0
5287.404,14.2,9.3,-10.7,208,92,93.33,72.7,2,52.55,6,90,15.47,14.93,8.91,230,800.8,2246,68,1.7,0.2,15.8,15.8,15.8,15.8,15.8,15.8,205,52.2,52.2,34.4,0
5287.480,14.2,9.6,-10.7,208,92,93.33,72.7,2,52.55,6,90,15.4,15.09,8.97,230,777.1,2241,68,1.1,1.5,15.8,15.8,15.8,15.8,15.8,15.8,205,53.4,53.4,34.6,0
5287.567,14.2,9.9,-10.6,208,92,93.33,72.2,2,52.55,6,90,15.37,15.09,8.98,230,765.4,2235,68,0.7,2,15.8,15.8,15.8,15.8,15.8,15.8,205,52.7,52.7,34.9,0
5287.649,14.2,10.2,-10.6,208,92,93.33,72,2,52.55,6,90,15.33,15.01,9.12,230,764.9,2239,68,-0.3,1.5,15.8,15.8,15.8,15.8,15.8,15.8,205,53.9,53.9,35.1,0
5287.730,14.2,10.2,-10.6,208,92,93.33,72.7,2,52.55,6,90,15.3,14.99,9.3,230,764.9,2236,68,-0.9,1.6,15.8,15.8,15.8,15.8,15.8,15.8,205,53.8,53.8,35,0
5287.993,14.2,12.8,-10.5,208,92,93.33,72.2,2,52.55,6,90,15.3,14.96,9.42,230,773.7,2234,68,-1,1.6,15.8,15.8,15.8,15.8,15.8,15.8,205,53.5,53.5,35.6,0
5288.390,14.2,28.4,-4.5,208,92,93.33,73.6,2,52.55,6,90,14.5,14.74,28.96,230,752.4,2289,67,-3.1,-3.7,28.5,28.5,28.5,28.5,28.5,28.5,205,47.5,47.5,29.3,0
5288.485,14.2,28.1,-2.2,208,92,93.33,73.7,2,52.55,6,90,14.31,14.8,35,230,685.7,2300,68,-4,-4.1,22.1,22.1,22.1,22.1,22.1,22.1,205,45.8,45.8,27.8,0
5288.557,14.2,28.1,-1.6,208,92,93.33,74.1,2,52.55,6,90,14.73,15.36,39.36,230,649.4,2292,67,-2.9,-1.5,19.1,19.1,19.1,19.1,19.1,19.1,205,44.6,44.6,26.7,0
5288.650,14.2,28.1,-0.9,208,92,93.33,75,2,52.55,6,90,15.33,15.22,40.99,230,612.4,2264,68,-1.4,0.3,17.6,17.6,17.6,17.6,17.6,17.6,205,43,43,25.3,0
5288.736,14.2,28.4,-0.4,208,92,93.33,73.2,2,52.55,6,90,15.26,14.66,43.68,230,587,2262,68,-2,-0.9,16.9,16.9,16.9,13.9,16.9,16.9,205,41.6,41.6,24,0
5288.809,14.2,28.4,-0.1,208,92,93.33,71.8,2,52.55,6,90,15.69,14.51,46.76,230,630.4,2272,68,-0.1,-1.3,17.2,17.2,17.2,14.2,17.2,17.2,205,40.3,40.3,22.8,0
5288.906,14.2,28.7,0,208,92,93.33,72.3,2,52.55,6,90,15.55,14.63,47.39,230,692.9,2267,68,0.1,-0.7,16.9,16.9,16.9,13.9,16.9,16.9,205,39.1,39.1,21.7,0
5288.997,14.2,28.7,0.2,208,92,93.33,73.2,2,52.55,6,90,14.87,14.8,49.09,230,792.6,2267,68,-0.7,-1.6,16.9,16.9,16.9,13.9,13.9,13.1,205,37.6,37.6,20.3,0
5289.074,14.2,28.7,0.2,208,92,93.33,74.3,2,52.55,6,90,14.93,15.09,49.33,230,793.5,2271,68,0.4,-0.6,16.9,16.9,16.9,13.9,13.9,13.1,205,36.5,36.5,19.4,0
5289.152,14.2,28.7,0.2,208,92,93.33,72.2,2,52.55,6,90,14.87,15.32,49.73,230,843.7,2273,68,1,0.3,16.9,16.9,16.9,13.9,13.9,13.1,205,35.6,35.6,18.6,0
5289.240,14.2,27.1,0.2,208,92,93.33,72.5,2,52.55,6,90,14.66,14.93,49.28,230,901.9,2270,68,0.6,-1.4,16.9,16.9,16.9,13.9,13.9,13.5,205,34.6,34.6,17.7,0
5289.334,14.2,22.4,0.1,208,92,93.33,73.6,2,52.55,6,90,14.58,14.63,46.46,230,878,2271,69,-0.6,-2.7,16.9,16.9,16.9,14.2,14.2,13.5,205,34,34,17.1,0
5289.409,14.2,18.9,-0.1,208,92,93.33,73,2,52.55,6,90,14.81,14.9,42.68,230,816.7,2268,68,-0.5,-1,18.4,18.4,18.4,15.8,15.8,15.4,205,33.6,33.6,16.8,0
5289.491,14.2,14.1,-1.1,208,92,93.33,72,2,52.55,6,90,15.36,15.46,37.63,230,753.1,2266,68,1.7,2.4,21.4,21.4,21.4,19.1,19.1,18.4,205,34.9,34.9,18.8,0
5289.569,14.2,10.2,-3.4,208,92,93.33,72,2,52.55,6,90,15.26,15.14,32.5,230,708.4,2264,68,1.9,1.9,24.8,24.8,24.8,22.5,22.5,22.1,205,44.7,44.7,27.6,0
5289.649,14.2,8.3,-6.7,208,92,93.33,71.8,2,52.55,6,90,14.9,14.33,24.93,230,676,2246,68,0.6,-2.8,10.9,10.9,10.9,10.9,10.9,10.9,205,58.5,58.5,40.1,0
5289.725,14.2,7.6,-9.1,208,92,93.33,70.2,2,52.55,6,90,14.2,13.54,15.8,230,687.6,2255,68,-6,-12.4,21.8,21.4,21.8,21.4,21.8,21.4,205,58.6,58.6,39.3,0
5289.799,14.2,5.8,-9.7,208,92,93.33,70.4,2,52.55,6,90,13.67,13.31,12.89,230,712.7,2251,68,-11.6,-13.4,22.1,22.5,22.1,22.5,22.1,22.5,205,57.6,57.6,38.4,0
5289.884,14.2,4.1,-9.8,208,92,93.33,69.7,2,52.55,6,90,13.42,13.22,12.2,230,730.7,2251,68,-13.7,-14.6,19.1,18.8,19.1,18.8,19.1,18.8,205,56,56,37,0
5289.962,14.2,3.5,-10.1,208,92,93.33,70,2,52.55,6,90,13.51,13.7,11.15,230,772.1,2230,68,-13.2,-9.5,15,15,15,15,15,15,205,54.4,54.4,35.5,0
5290.050,14.2,3.5,-10.4,208,92,93.33,71.3,2,52.55,6,90,13.84,15.22,10,230,812.9,2234,68,-11.1,5.1,13.1,13.1,13.1,13.1,13.1,13.1,205,53.1,53.1,34.4,0
5290.137,14.2,3.5,-10.6,208,92,93.33,71.8,2,52.55,6,90,14.28,16.42,9.14,230,853.7,2247,68,-7.2,14.3,9.8,9.8,9.8,9.8,9.8,9.8,205,52.5,52.5,33.8,0
5290.209,14.2,3.5,-10.7,208,92,93.33,71.8,2,52.55,6,90,14.76,16.81,8.63,230,898.8,2239,68,-2.7,16.5,6,6,6,6,6,6,205,51.5,51.5,33.8,0
5290.328,14.2,3.8,-10.8,208,92,93.33,72.2,2,52.55,6,90,15.4,16.56,8.52,230,922.3,2234,68,3.8,14.3,2.2,2.2,2.2,2.2,2.2,2.2,205,52.8,52.8,33.8,0
5290.411,14.2,3.8,-10.8,208,92,93.33,73.4,2,52.55,6,90,16.19,15.89,8.38,230,913.5,2231,67,9.6,10,1.5,1.9,1.5,1.9,1.5,1.9,205,51.4,51.4,33.8,0
5290.484,14.2,3.5,-10.8,208,92,93.33,72.7,2,52.55,6,90,16.48,15.5,8.36,230,895.6,2230,67,11.9,6.3,1.5,1.5,1.5,1.5,1.5,1.5,205,51.4,51.4,33.8,0
5290.559,14.2,3.5,-10.8,208,92,93.33,72.9,2,52.55,6,90,16.48,15.17,8.36,230,883,2225,67,12.3,3.8,1.5,1.5,1.5,1.5,1.5,1.5,205,51.4,51.4,33.7,0
5290.649,14.2,3.5,-10.8,208,92,93.33,71.8,2,52.55,6,90,16.45,14.99,8.32,230,885.5,2222,67,12.4,2.6,1.5,1.5,1.5,1.5,1.5,1.5,205,51.4,51.4,33.7,0
5290.739,14.2,3.5,-10.8,208,92,93.33,73,2,52.55,6,90,16.19,14.93,8.3,230,880.7,2217,67,10.1,2.3,1.5,1.5,1.5,1.5,1.5,1.5,205,51.4,51.4,33.7,0
5290.820,14.2,3.5,-10.8,208,92,93.33,72.7,2,52.55,6,90,15.76,14.9,8.27,230,861.3,2215,67,6.8,1.4,1.5,1.5,1.5,1.5,1.5,1.5,205,52.4,52.4,33.7,0
5290.901,14.2,3.5,-10.8,208,92,93.33,72.5,2,52.55,6,90,15.47,14.73,8.27,230,865,2212,66,5.5,0.3,1.5,1.5,1.5,1.5,1.5,1.5,205,51.3,51.3,33.7,0
5290.974,14.2,3.5,-10.8,208,92,93.33,72.5,2,52.55,6,90,15.11,14.9,8.21,230,857,2207,66,1.8,1.5,1.9,1.9,1.9,1.9,1.9,1.9,205,51.3,51.3,33.7,0
5291.048,14.2,3.5,-10.8,208,92,93.33,72.9,2,52.55,6,90,15.03,14.86,8.22,230,836.6,2206,66,1.3,1.5,1.1,1.5,1.1,1.5,1.1,1.5,205,51.3,51.3,33.7,0
5291.135,14.2,3.8,-10.8,208,92,93.33,72.2,2,52.55,6,90,14.84,14.9,8.25,230,837.6,2205,66,-0.8,0.8,1.5,1.5,1.5,1.5,1.5,1.5,205,51.3,51.3,33.7,0
5291.222,14.2,3.5,-10.8,208,92,93.33,72.5,2,52.55,6,90,14.81,15.11,8.33,230,827,2202,66,-0.7,4.3,1.1,1.1,1.1,1.1,1.1,1.1,205,52.3,52.3,33.6,0
5291.301,14.2,3.5,-10.8,208,92,93.33,72.3,2,52.55,6,90,14.81,15.17,8.22,230,813.4,2194,66,-0.8,5.3,1.1,1.5,1.1,1.5,1.1,1.5,205,51.3,51.3,33.7,0
5291.396,14.2,3.5,-10.8,208,92,93.33,72.9,2,52.55,6,90,14.77,15.29,8.24,230,816.8,2195,66,-1.5,6.3,1.1,1.1,1.1,1.1,1.1,1.1,205,51.3,51.3,33.7,0
5291.477,14.2,3.5,-10.8,208,92,93.33,72.5,2,52.55,6,90,15.03,15.14,8.19,230,797.9,2186,66,1.4,4.7,1.1,1.5,1.1,1.5,1.1,1.5,205,51.7,51.7,33.7,0
5291.572,14.2,3.5,-10.8,208,92,93.33,72.2,2,52.55,6,90,15.09,14.99,8.21,230,792.9,2187,66,1.5,3.3,1.1,1.1,1.1,1.1,1.1,1.1,205,51.3,51.3,33.7,0
5291.647,14.2,3.5,-10.8,208,92,93.33,71.8,2,52.55,6,90,15.16,14.9,8.18,230,800.3,2182,66,2.3,2.8,1.1,1.1,1.1,1.1,1.1,1.1,205,51.3,51.3,33.7,0
5291.732,14.2,3.5,-10.8,208,92,93.33,72.9,2,52.55,6,90,15.11,14.86,8.18,230,795.5,2178,66,2,2.2,1.5,1.1,1.5,1.1,1.5,1.1,205,51.3,51.3,33.7,0
5291.810,14.2,3.5,-10.8,208,92,93.33,72.9,2,52.55,6,90,15.11,14.8,8.21,230,778.5,2178,66,2,1.4,1.1,1.1,1.1,1.1,1.1,1.1,205,51.7,51.7,33.7,0
5291.885,14.2,3.5,-10.8,208,92,93.33,72.2,2,52.55,6,90,15.16,15.01,8.17,230,781.4,2174,66,2.5,3.9,1.1,1.1,1.1,1.1,1.1,1.1,205,52.1,52.1,33.7,0
5291.974,14.2,3.5,-10.8,208,92,93.33,71.1,2,52.55,6,90,15.11,15.09,8.19,230,785.4,2169,65,2.3,4.3,1.1,1.1,1.1,1.1,1.1,1.1,205,51.4,51.4,33.7,0
5292.045,14.2,3.8,-10.8,208,92,93.33,70,2,52.55,6,90,15.09,15.09,8.18,230,790.4,2165,65,2.2,4.3,1.1,1.1,1.1,1.1,1.1,1.1,205,52.4,52.4,33.7,0
5292.131,14.2,3.8,-10.8,208,92,93.33,73.7,2,52.55,6,90,15.06,15.11,8.13,230,774.2,2161,65,2.1,4.5,1.5,1.1,1.5,1.1,1.5,1.1,205,51.4,51.4,33.7,0
5292.209,14.2,4.1,-10.8,208,92,93.33,74.8,2,52.55,6,90,15,14.99,8.19,230,755.1,2160,65,1.7,3.1,1.1,1.1,1.1,1.1,1.1,1.1,205,51.4,51.4,33.7,0
5292.286,14.2,7.8,-10.8,208,92,93.33,73.4,2,52.55,6,90,14.93,14.93,8.12,230,748.6,2156,65,1,2.7,2.6,2.6,2.6,2.6,2.6,2.6,205,51.4,51.4,33.7,0
5292.365,14.2,15.1,-10.8,208,92,93.33,72.2,2,52.55,6,90,14.93,14.86,8.07,230,754.2,2160,65,1.3,1.7,5.6,5.6,5.6,5.6,5.6,5.6,205,51.7,51.7,33.7,0
5292.439,14.2,20.8,-10.8,208,92,93.33,72.3,2,52.55,6,90,14.93,14.8,8.02,230,764.5,2155,65,1.3,2.1,12.8,12.8,12.8,12.8,12.8,12.8,205,52.4,52.4,33.7,0
5292.525,14.2,24.3,-10.5,208,92,93.33,71.6,2,52.55,6,90,14.87,14.73,8.67,230,796.9,2145,65,0.8,0.6,15.8,15,15.8,15,15.8,15,205,55.1,55.1,37.1,0
5292.612,14.2,25.3,-9.8,208,92,93.33,71.8,2,52.55,6,90,14.81,14.73,11.59,230,813.9,2162,65,0.3,0.8,25.5,25.5,25.5,25.5,25.5,25.5,205,57.4,57.4,39.2,0
5292.689,14.2,25.3,-9.4,208,92,93.33,73.4,2,52.55,6,90,14.77,14.73,12.85,230,827.4,2168,65,0.2,0.8,21.8,22.1,21.8,22.1,21.8,22.1,205,59.7,59.7,40.3,0
5292.767,14.2,25,-8.8,208,92,93.33,73.7,2,52.55,6,90,14.68,14.57,14.34,230,828.9,2133,65,-0.5,-0.9,31.9,24.4,31.9,24.4,31.9,24.4,205,56.9,56.9,37.5,0
5292.871,14.2,25,-7.5,208,92,93.33,73.4,2,52.55,6,90,14.54,14.3,18.48,230,796,2164,65,-1.1,-2.9,21,21,21,21,21,21,205,50,50,31.5,0
5292.951,14.2,24.8,-6,208,92,93.33,73,2,52.55,6,90,14.41,14.23,22.6,230,768.9,2194,65,-1.2,-2.5,33,33,33,33,33,33,205,49.2,49.2,30.9,0
5293.035,14.2,24.8,-4.6,208,92,93.33,72.9,2,52.55,6,90,14.31,14.33,25.28,230,736.5,2201,65,-1.9,-2.7,33,33,33,33,33,33,205,48.1,48.1,29.9,0
5293.106,14.2,24.8,-3.2,208,92,93.33,73.6,2,52.55,6,90,14.21,14.48,26.79,230,686.4,2189,65,-2.7,-2.6,30.4,30.4,30.4,30.4,30.4,30.4,205,46.8,46.8,28.7,0
5293.185,14.2,25.1,-2.2,208,92,93.33,73.9,2,52.55,6,90,14.46,14.56,30.04,230,644.2,2193,65,-2,-2.2,26.2,26.2,26.2,26.2,26.2,26.2,205,45.6,45.6,27.6,0
5293.272,14.2,25.1,-1.6,208,92,93.33,73.4,2,52.55,6,90,15.11,14.74,32.7,230,590.6,2191,65,-0.3,-0.6,23.2,23.2,23.2,23.2,23.2,20.2,205,44.6,44.6,26.7,0
5293.358,14.2,24.5,-1.1,208,92,93.33,73,2,52.55,6,90,15.62,15.09,34.5,230,539.7,2178,65,1.4,1.9,22.1,19.1,22.1,19.1,22.1,19.1,205,43.6,43.6,25.8,0
5293.436,14.2,23.8,-1.1,208,92,93.33,72.9,2,52.55,6,90,15.43,14.99,34.79,230,517.8,2181,65,1.3,2.5,19.1,19.1,22.1,19.1,19.1,19.5,205,42.6,42.6,24.9,0
5293.515,14.2,23.5,-1.1,208,92,93.33,73.9,2,52.55,6,90,15.03,14.53,35.06,230,488.3,2184,65,-0.1,0.5,18.8,18.8,21.8,18.8,18.8,19.1,205,41.9,41.9,24.3,0
5293.590,14.2,23.8,-1,208,92,93.33,72.9,2,52.55,6,90,14.87,14.47,35.08,230,476.7,2177,65,-0.1,-1.3,18.8,19.1,21.8,19.1,19.1,19.1,205,41.3,41.3,23.7,0
5293.678,14.2,24.1,-1,208,92,93.33,72.2,2,52.55,6,90,14.7,14.67,35.12,230,473.7,2180,65,0,-1.7,19.1,19.1,21.8,19.1,19.1,19.5,205,40.7,40.7,23.2,0
5293.755,14.2,24.3,-0.9,208,92,93.33,73.2,2,52.55,6,90,14.61,15.14,35.27,230,481.9,2178,65,0.1,0,19.1,16.1,18.8,19.5,19.5,19.5,205,40.1,40.1,22.6,0
5293.830,14.2,24.3,-0.9,208,92,93.33,72,2,52.55,6,90,14.7,15.22,35.76,230,493.8,2179,65,0.8,0.3,18.8,15.8,18,18.8,18.8,19.1,205,39.6,39.6,22.2,0
5293.911,14.2,24.3,-0.8,208,92,93.33,72.2,2,52.55,6,90,14.64,15.36,36.21,230,518.7,2182,66,0.8,1.1,18.8,15.8,18.4,19.1,18.8,19.1,205,39.2,39.2,21.8,0
5293.995,14.2,24.1,-0.8,208,92,93.33,72.9,2,52.55,6,90,14.79,14.99,36.05,230,536.7,2180,65,1.1,0.3,19.1,16.1,18.4,19.1,19.1,19.5,205,38.8,38.8,21.4,0
5294.078,14.2,24.1,-0.8,208,92,93.33,72.5,2,52.55,6,90,14.96,14.96,36.29,230,547.2,2181,65,0.6,1.5,19.1,16.1,18.8,16.5,19.1,19.5,205,38.3,38.3,21,0
5294.208,14.2,24.1,-0.7,208,92,93.33,72.5,2,52.55,6,90,15.4,14.74,36.82,230,567.6,2185,66,2.1,1.8,19.1,16.1,18.4,16.1,19.1,19.5,205,37.8,37.8,20.5,0
5294.285,14.2,24.1,-0.7,208,92,93.33,73.7,2,52.55,6,90,15.4,14.63,37.01,230,586.6,2183,66,2.4,1.7,19.1,16.1,18.8,16.1,19.1,16.5,205,37.5,37.5,20.3,0
5294.368,14.2,24.3,-0.6,208,92,93.33,72.7,2,52.55,6,90,15.5,14.63,37.35,230,578.8,2182,66,3,1.9,19.5,16.5,18.8,16.5,19.5,16.5,205,37,37,20,0
5294.450,14.2,24.3,-0.6,208,92,93.33,73.2,2,52.55,6,90,15.5,15.11,37.75,230,644.9,2187,66,3.8,4.5,18.8,15.8,18.4,15.8,18.8,16.1,205,36.8,36.8,19.7,0
5294.540,14.2,24.3,-0.6,208,92,93.33,72.2,2,52.55,6,90,15.36,15.11,37.86,230,655.3,2189,66,4.9,3.8,19.1,16.1,18.4,16.1,19.1,16.1,205,36.4,36.4,19.4,0
5294.615,14.2,24.3,-0.5,208,92,93.33,73,2,52.55,6,90,15.03,15.29,38.1,230,649.3,2192,66,5.1,4.7,16.1,16.1,18.8,16.1,19.1,16.5,205,36.1,36.1,19.2,0
5294.704,14.2,24.1,-0.6,208,92,93.33,72,2,52.55,6,90,14.9,15.17,37.78,230,653.6,2190,66,5.4,4,16.1,16.5,18.8,16.5,16.5,16.5,205,36,36,19,0
5294.781,14.2,24.1,-0.6,208,92,93.33,73.7,2,52.55,6,90,14.7,15.29,37.58,230,679.5,2191,66,5,4.7,17.2,17.2,19.9,17.2,17.2,17.6,205,35.8,35.8,18.8,0
5295.431,14.2,21,-1.9,208,92,93.33,72.7,2,52.55,6,90,14.71,14.44,29.56,230,794.3,2187,66,0.3,0.6,24.8,21.8,26.6,24.8,24.8,25.1,205,35.7,35.7,19.5,0
5295.519,14.2,20.7,-2.1,208,92,93.33,72.7,2,52.55,6,90,14.64,14.51,28.38,230,817.1,2190,66,0.1,-0.7,26.2,23.2,28.1,26.6,26.2,26.6,205,37.9,37.9,20.8,0
5295.596,14.2,20.7,-2.3,208,92,93.33,72.5,2,52.55,6,90,14.48,14.7,27.7,230,820.9,2188,66,-0.1,-0.5,27.8,24.8,29.2,27.8,27.8,27.8,205,37.2,37.2,20.9,0
5295.682,14.2,20.7,-2.3,208,92,93.33,72.2,2,52.55,6,90,14.37,14.9,27.41,230,837.6,2189,66,-0.4,0.8,28.1,25.1,29.6,28.1,28.1,28.5,205,38.1,38.1,20.8,0
5295.760,14.2,20.4,-2.4,208,92,93.33,72.5,2,52.55,6,90,14.41,15.04,27.26,230,842.3,2190,66,-0.2,0.4,28.1,25.1,29.6,28.5,28.1,28.5,205,39.3,39.3,21.9,0
5295.843,14.2,20.4,-2.5,208,92,93.33,73.2,2,52.55,6,90,14.46,15.17,27.26,230,844.4,2192,66,-0.1,1.6,28.5,25.5,29.6,28.5,28.5,28.9,205,39.2,39.2,21.9,0
5295.915,14.2,20.8,-2.6,208,92,93.33,72.2,2,52.55,6,90,14.53,15.14,27.39,230,860.3,2193,66,0.1,0.8,28.5,25.5,29.6,28.9,28.5,28.9,205,36.4,36.4,20.2,0
5296.006,14.2,23.8,-2.3,208,92,93.33,72.5,2,52.55,6,90,14.5,15.04,28.39,230,860.3,2193,66,0.2,1,27.4,24.4,28.1,27.4,27.4,27.8,205,35.5,35.5,19.3,0
5296.085,14.2,26.5,-1.8,208,92,93.33,72.5,2,52.55,6,90,14.66,14.99,29.89,230,858.8,2196,66,0.2,1.3,25.9,22.9,26.6,26.2,25.9,26.2,205,36.2,36.2,19.1,0
5296.164,14.2,27.3,-1.2,208,92,93.33,71.8,2,52.55,6,90,15.03,14.93,33.06,230,877.9,2196,66,0.5,1.9,22.5,19.5,22.9,22.5,22.5,22.9,205,35.8,35.8,18.8,0
5296.241,14.2,27,-0.7,208,92,93.33,72.5,2,52.55,6,90,15.3,14.8,37.7,230,856.3,2214,66,1.2,2.3,20.6,17.6,21,21,20.6,18,205,34.2,34.2,17.4,0
5296.319,14.2,26.5,-0.5,208,92,93.33,73.4,2,52.55,6,90,15.65,15.04,39.52,230,852.6,2223,66,2.4,4.8,19.5,16.5,19.5,16.5,19.5,16.5,205,33.8,33.8,17,0
5296.395,14.2,25.9,-0.4,208,92,93.33,74.3,2,52.55,6,90,15.76,14.93,40.87,230,825,2225,66,3.8,4.9,18.4,15.4,18.4,15.4,15.4,15.4,205,33.7,33.7,16.9,0
5296.477,14.2,25.6,-0.3,208,92,93.33,74.8,2,52.55,6,90,15.65,14.7,41.1,230,870.5,2221,66,4.2,4.5,18.4,15.4,18.4,15.4,15.4,15.8,205,33.6,33.6,16.7,0
5296.555,14.2,25.6,-0.3,208,92,93.33,74.1,2,52.55,6,90,15.29,14.63,40.91,230,828,2213,66,4.5,2.8,18.4,15.8,18.4,15.8,15.4,15.8,205,33.4,33.4,16.6,0
5297.190,14.2,25.9,-0.3,208,92,93.33,73.7,2,52.55,6,90,15.11,15.22,40.87,230,798.2,2214,66,5.2,5.6,18.4,15.8,18.4,15.8,15.8,16.1,205,33.1,33.1,16.5,0
5297.194,14.2,21,-1.7,208,92,93.33,72,2,52.55,6,90,14.87,14.18,30.51,230,673.1,2208,66,5.3,3.3,22.9,21,23.2,21,24,21,205,35.5,35.5,19.4,0
5297.271,14.2,20.1,-2.2,208,92,93.33,71.4,2,52.55,6,90,14.44,13.9,27.84,230,657.5,2211,66,2.6,0.7,27,24.8,27,25.1,27.8,25.1,205,40.6,40.6,23.1,0
5297.350,14.2,19.6,-2.6,208,92,93.33,70.9,2,52.55,6,90,14.31,13.92,26.96,230,658.1,2208,66,1.5,0,27.8,25.9,28.1,25.9,28.9,25.9,205,41.6,41.6,24.9,0
5297.451,14.2,19,-3.1,208,92,93.33,72.2,2,52.55,6,90,14.33,14.11,26.14,230,664.8,2210,67,0.8,0.3,29.6,27.8,29.6,27.8,30.4,27.8,205,42.9,42.9,26.1,0
5297.529,14.2,19,-3.7,208,92,93.33,71.6,2,52.55,6,90,14.34,14.35,25.22,230,699.6,2208,66,0.6,0.2,30.8,28.9,31.1,28.9,31.9,28.9,205,42.9,42.9,26.1,0
5297.615,14.2,19,-3.9,208,92,93.33,71.8,2,52.55,6,90,14.28,14.57,24.86,230,685.2,2207,66,0.7,0.3,31.1,29.2,31.1,29.2,31.9,29.2,205,42.7,42.7,26.1,0
5297.685,14.2,18.7,-4,208,92,93.33,72.7,2,52.55,6,90,14.28,14.73,24.51,230,727.8,2208,66,0.9,0.2,31.1,29.2,31.5,29.2,32.2,29.2,205,43.6,43.6,26.7,0
5297.760,14.2,18.1,-4.1,208,92,93.33,72.9,2,52.55,6,90,14.27,14.77,24.28,230,739.3,2212,67,0.8,-0.2,31.1,29.2,31.5,29.6,32.2,29.6,205,45.2,45.2,27.2,0
